"Statistic Label","Month","Meteorological Weather Station","UNIT","VALUE"
"Sunshine Duration","2014 May","Cork Airport","Hours","150.3"
"Sunshine Duration","2014 May","Casement","Hours","114.8"
"Sunshine Duration","2014 May","Phoenix Park","Hours",""
"Sunshine Duration","2014 May","Roches Point","Hours",""
"Sunshine Duration","2014 May","Markree","Hours",""
"Sunshine Duration","2014 June","Malin Head","Hours",""
"Sunshine Duration","2014 June","Claremorris","Hours",""
"Sunshine Duration","2014 June","Valentia Observatory","Hours","262.9"
"Sunshine Duration","2014 June","Belmullet","Hours","211.6"
"Sunshine Duration","2014 June","Shannon Airport","Hours","176.1"
"Sunshine Duration","2014 June","Dublin Airport","Hours","202.6"
"Sunshine Duration","2014 June","Mullingar","Hours",""
"Sunshine Duration","2014 June","Cork Airport","Hours","206.3"
"Sunshine Duration","2014 June","Casement","Hours","181.5"
"Sunshine Duration","2014 June","Phoenix Park","Hours",""
"Sunshine Duration","2014 June","Roches Point","Hours",""
"Sunshine Duration","2014 June","Markree","Hours",""
"Sunshine Duration","2014 July","Malin Head","Hours",""
"Sunshine Duration","2014 July","Claremorris","Hours",""
"Sunshine Duration","2014 July","Valentia Observatory","Hours","136.2"
"Sunshine Duration","2014 July","Belmullet","Hours","156.7"
"Sunshine Duration","2014 July","Shannon Airport","Hours","129.6"
"Sunshine Duration","2014 July","Dublin Airport","Hours","182.8"
"Sunshine Duration","2014 July","Mullingar","Hours",""
"Sunshine Duration","2014 July","Cork Airport","Hours","156.8"
"Sunshine Duration","2014 July","Casement","Hours","159.9"
"Sunshine Duration","2014 July","Phoenix Park","Hours",""
"Sunshine Duration","2014 July","Roches Point","Hours",""
"Sunshine Duration","2014 July","Markree","Hours",""
"Sunshine Duration","2014 August","Malin Head","Hours",""
"Sunshine Duration","2014 August","Claremorris","Hours",""
"Sunshine Duration","2014 August","Valentia Observatory","Hours","187.1"
"Sunshine Duration","2014 August","Belmullet","Hours","235"
"Sunshine Duration","2014 August","Shannon Airport","Hours","156"
"Sunshine Duration","2014 August","Dublin Airport","Hours","158.6"
"Sunshine Duration","2014 August","Mullingar","Hours",""
"Sunshine Duration","2014 August","Cork Airport","Hours","183.3"
"Sunshine Duration","2014 August","Casement","Hours","157.1"
"Sunshine Duration","2014 August","Phoenix Park","Hours",""
"Sunshine Duration","2014 August","Roches Point","Hours",""
"Sunshine Duration","2014 August","Markree","Hours",""
"Sunshine Duration","2014 September","Malin Head","Hours",""
"Sunshine Duration","2014 September","Claremorris","Hours",""
"Sunshine Duration","2014 September","Valentia Observatory","Hours",""
"Sunshine Duration","2014 September","Belmullet","Hours",""
"Sunshine Duration","2014 September","Shannon Airport","Hours","141.1"
"Sunshine Duration","2014 September","Dublin Airport","Hours","141.2"
"Sunshine Duration","2014 September","Mullingar","Hours",""
"Sunshine Duration","2014 September","Cork Airport","Hours","133.7"
"Sunshine Duration","2014 September","Casement","Hours","118.3"
"Sunshine Duration","2014 September","Phoenix Park","Hours",""
"Sunshine Duration","2014 September","Roches Point","Hours",""
"Sunshine Duration","2014 September","Markree","Hours",""
"Sunshine Duration","2014 October","Malin Head","Hours",""
"Sunshine Duration","2014 October","Claremorris","Hours",""
"Sunshine Duration","2014 October","Valentia Observatory","Hours","81.4"
"Sunshine Duration","2014 October","Belmullet","Hours","78.1"
"Sunshine Duration","2014 October","Shannon Airport","Hours","84.3"
"Sunshine Duration","2014 October","Dublin Airport","Hours","115.3"
"Sunshine Duration","2014 October","Mullingar","Hours",""
"Sunshine Duration","2014 October","Cork Airport","Hours","91"
"Sunshine Duration","2014 October","Casement","Hours","114"
"Sunshine Duration","2014 October","Phoenix Park","Hours",""
"Sunshine Duration","2014 October","Roches Point","Hours",""
"Sunshine Duration","2014 October","Markree","Hours",""
"Sunshine Duration","2014 November","Malin Head","Hours",""
"Sunshine Duration","2014 November","Claremorris","Hours",""
"Sunshine Duration","2014 November","Valentia Observatory","Hours","77.1"
"Sunshine Duration","2014 November","Belmullet","Hours","70.8"
"Sunshine Duration","2014 November","Shannon Airport","Hours","72"
"Sunshine Duration","2014 November","Dublin Airport","Hours","63.1"
"Sunshine Duration","2014 November","Mullingar","Hours",""
"Sunshine Duration","2014 November","Cork Airport","Hours","94.3"
"Sunshine Duration","2014 November","Casement","Hours","60.5"
"Sunshine Duration","2014 November","Phoenix Park","Hours",""
"Sunshine Duration","2014 November","Roches Point","Hours",""
"Sunshine Duration","2014 November","Markree","Hours",""
"Sunshine Duration","2014 December","Malin Head","Hours",""
"Sunshine Duration","2014 December","Claremorris","Hours",""
"Sunshine Duration","2014 December","Valentia Observatory","Hours","33.2"
"Sunshine Duration","2014 December","Belmullet","Hours","21.9"
"Sunshine Duration","2014 December","Shannon Airport","Hours","50.1"
"Sunshine Duration","2014 December","Dublin Airport","Hours","81.9"
"Sunshine Duration","2014 December","Mullingar","Hours",""
"Sunshine Duration","2014 December","Cork Airport","Hours","70.7"
"Sunshine Duration","2014 December","Casement","Hours","58.6"
"Sunshine Duration","2014 December","Phoenix Park","Hours",""
"Sunshine Duration","2014 December","Roches Point","Hours",""
"Sunshine Duration","2014 December","Markree","Hours",""
"Sunshine Duration","2015 January","Malin Head","Hours",""
"Sunshine Duration","2015 January","Claremorris","Hours",""
"Sunshine Duration","2015 January","Valentia Observatory","Hours",""
"Sunshine Duration","2015 January","Belmullet","Hours",""
"Sunshine Duration","2015 January","Shannon Airport","Hours","68.9"
"Sunshine Duration","2015 January","Dublin Airport","Hours","92.4"
"Sunshine Duration","2015 January","Mullingar","Hours",""
"Sunshine Duration","2015 January","Cork Airport","Hours","70.4"
"Sunshine Duration","2015 January","Casement","Hours","68.5"
"Sunshine Duration","2015 January","Phoenix Park","Hours",""
"Sunshine Duration","2015 January","Roches Point","Hours",""
"Sunshine Duration","2015 January","Markree","Hours",""
"Sunshine Duration","2015 February","Malin Head","Hours",""
"Sunshine Duration","2015 February","Claremorris","Hours",""
"Sunshine Duration","2015 February","Valentia Observatory","Hours",""
"Sunshine Duration","2015 February","Belmullet","Hours",""
"Sunshine Duration","2015 February","Shannon Airport","Hours","62"
"Sunshine Duration","2015 February","Dublin Airport","Hours","79.2"
"Sunshine Duration","2015 February","Mullingar","Hours",""
"Sunshine Duration","2015 February","Cork Airport","Hours","81.3"
"Sunshine Duration","2015 February","Casement","Hours","62.8"
"Sunshine Duration","2015 February","Phoenix Park","Hours",""
"Sunshine Duration","2015 February","Roches Point","Hours",""
"Sunshine Duration","2015 February","Markree","Hours",""
"Sunshine Duration","2015 March","Malin Head","Hours",""
"Sunshine Duration","2015 March","Claremorris","Hours",""
"Sunshine Duration","2015 March","Valentia Observatory","Hours",""
"Sunshine Duration","2015 March","Belmullet","Hours",""
"Sunshine Duration","2015 March","Shannon Airport","Hours","139.9"
"Sunshine Duration","2015 March","Dublin Airport","Hours","155.9"
"Sunshine Duration","2015 March","Mullingar","Hours",""
"Sunshine Duration","2015 March","Cork Airport","Hours","134.7"
"Sunshine Duration","2015 March","Casement","Hours","129.3"
"Sunshine Duration","2015 March","Phoenix Park","Hours",""
"Sunshine Duration","2015 March","Roches Point","Hours",""
"Sunshine Duration","2015 March","Markree","Hours",""
"Sunshine Duration","2015 April","Malin Head","Hours",""
"Sunshine Duration","2015 April","Claremorris","Hours",""
"Sunshine Duration","2015 April","Valentia Observatory","Hours",""
"Sunshine Duration","2015 April","Belmullet","Hours",""
"Sunshine Duration","2015 April","Shannon Airport","Hours","246.3"
"Sunshine Duration","2015 April","Dublin Airport","Hours","229.9"
"Sunshine Duration","2015 April","Mullingar","Hours",""
"Sunshine Duration","2015 April","Cork Airport","Hours","223.7"
"Sunshine Duration","2015 April","Casement","Hours","211.3"
"Sunshine Duration","2015 April","Phoenix Park","Hours",""
"Sunshine Duration","2015 April","Roches Point","Hours",""
"Sunshine Duration","2015 April","Markree","Hours",""
"Sunshine Duration","2015 May","Malin Head","Hours",""
"Sunshine Duration","2015 May","Claremorris","Hours",""
"Sunshine Duration","2015 May","Valentia Observatory","Hours",""
"Sunshine Duration","2015 May","Belmullet","Hours",""
"Sunshine Duration","2015 May","Shannon Airport","Hours","162.3"
"Sunshine Duration","2015 May","Dublin Airport","Hours","165.9"
"Sunshine Duration","2015 May","Mullingar","Hours",""
"Sunshine Duration","2015 May","Cork Airport","Hours","156.1"
"Sunshine Duration","2015 May","Casement","Hours","153.4"
"Sunshine Duration","2015 May","Phoenix Park","Hours",""
"Sunshine Duration","2015 May","Roches Point","Hours",""
"Sunshine Duration","2015 May","Markree","Hours",""
"Sunshine Duration","2015 June","Malin Head","Hours",""
"Sunshine Duration","2015 June","Claremorris","Hours",""
"Sunshine Duration","2015 June","Valentia Observatory","Hours",""
"Sunshine Duration","2015 June","Belmullet","Hours",""
"Sunshine Duration","2015 June","Shannon Airport","Hours","179.5"
"Sunshine Duration","2015 June","Dublin Airport","Hours","204.3"
"Sunshine Duration","2015 June","Mullingar","Hours",""
"Sunshine Duration","2015 June","Cork Airport","Hours","188.3"
"Sunshine Duration","2015 June","Casement","Hours","191.6"
"Sunshine Duration","2015 June","Phoenix Park","Hours",""
"Sunshine Duration","2015 June","Roches Point","Hours",""
"Sunshine Duration","2015 June","Markree","Hours",""
"Sunshine Duration","2015 July","Malin Head","Hours",""
"Sunshine Duration","2015 July","Claremorris","Hours",""
"Sunshine Duration","2015 July","Valentia Observatory","Hours",""
"Sunshine Duration","2015 July","Belmullet","Hours",""
"Sunshine Duration","2015 July","Shannon Airport","Hours","126"
"Sunshine Duration","2015 July","Dublin Airport","Hours","134.5"
"Sunshine Duration","2015 July","Mullingar","Hours",""
"Sunshine Duration","2015 July","Cork Airport","Hours","145.3"
"Sunshine Duration","2015 July","Casement","Hours","120.6"
"Sunshine Duration","2015 July","Phoenix Park","Hours",""
"Sunshine Duration","2015 July","Roches Point","Hours",""
"Sunshine Duration","2015 July","Markree","Hours",""
"Sunshine Duration","2015 August","Malin Head","Hours",""
"Sunshine Duration","2015 August","Claremorris","Hours",""
"Sunshine Duration","2015 August","Valentia Observatory","Hours",""
"Sunshine Duration","2015 August","Belmullet","Hours","114.5"
"Sunshine Duration","2015 August","Shannon Airport","Hours","162.9"
"Sunshine Duration","2015 August","Dublin Airport","Hours","158.1"
"Sunshine Duration","2015 August","Mullingar","Hours",""
"Sunshine Duration","2015 August","Cork Airport","Hours","155.9"
"Sunshine Duration","2015 August","Casement","Hours","149.5"
"Sunshine Duration","2015 August","Phoenix Park","Hours",""
"Sunshine Duration","2015 August","Roches Point","Hours",""
"Sunshine Duration","2015 August","Markree","Hours",""
"Sunshine Duration","2015 September","Malin Head","Hours",""
"Sunshine Duration","2015 September","Claremorris","Hours",""
"Sunshine Duration","2015 September","Valentia Observatory","Hours",""
"Sunshine Duration","2015 September","Belmullet","Hours","94.9"
"Sunshine Duration","2015 September","Shannon Airport","Hours","97.7"
"Sunshine Duration","2015 September","Dublin Airport","Hours","136.4"
"Sunshine Duration","2015 September","Mullingar","Hours",""
"Sunshine Duration","2015 September","Cork Airport","Hours","115.6"
"Sunshine Duration","2015 September","Casement","Hours","125.1"
"Sunshine Duration","2015 September","Phoenix Park","Hours",""
"Sunshine Duration","2015 September","Roches Point","Hours",""
"Sunshine Duration","2015 September","Markree","Hours",""
"Sunshine Duration","2015 October","Malin Head","Hours",""
"Sunshine Duration","2015 October","Claremorris","Hours",""
"Sunshine Duration","2015 October","Valentia Observatory","Hours",""
"Sunshine Duration","2015 October","Belmullet","Hours",""
"Sunshine Duration","2015 October","Shannon Airport","Hours","78.8"
"Sunshine Duration","2015 October","Dublin Airport","Hours","88.4"
"Sunshine Duration","2015 October","Mullingar","Hours",""
"Sunshine Duration","2015 October","Cork Airport","Hours","81.7"
"Sunshine Duration","2015 October","Casement","Hours","95.3"
"Sunshine Duration","2015 October","Phoenix Park","Hours",""
"Sunshine Duration","2015 October","Roches Point","Hours",""
"Sunshine Duration","2015 October","Markree","Hours",""
"Sunshine Duration","2015 November","Malin Head","Hours",""
"Sunshine Duration","2015 November","Claremorris","Hours",""
"Sunshine Duration","2015 November","Valentia Observatory","Hours",""
"Sunshine Duration","2015 November","Belmullet","Hours",""
"Sunshine Duration","2015 November","Shannon Airport","Hours","57.4"
"Sunshine Duration","2015 November","Dublin Airport","Hours","54.5"
"Sunshine Duration","2015 November","Mullingar","Hours",""
"Sunshine Duration","2015 November","Cork Airport","Hours","47.3"
"Sunshine Duration","2015 November","Casement","Hours","39.6"
"Sunshine Duration","2015 November","Phoenix Park","Hours",""
"Sunshine Duration","2015 November","Roches Point","Hours",""
"Sunshine Duration","2015 November","Markree","Hours",""
"Sunshine Duration","2015 December","Malin Head","Hours",""
"Sunshine Duration","2015 December","Claremorris","Hours",""
"Sunshine Duration","2015 December","Valentia Observatory","Hours",""
"Sunshine Duration","2015 December","Belmullet","Hours",""
"Sunshine Duration","2015 December","Shannon Airport","Hours","32.8"
"Sunshine Duration","2015 December","Dublin Airport","Hours","48"
"Sunshine Duration","2015 December","Mullingar","Hours",""
"Sunshine Duration","2015 December","Cork Airport","Hours","24.3"
"Sunshine Duration","2015 December","Casement","Hours","34.9"
"Sunshine Duration","2015 December","Phoenix Park","Hours",""
"Sunshine Duration","2015 December","Roches Point","Hours",""
"Sunshine Duration","2015 December","Markree","Hours",""
"Sunshine Duration","2016 January","Malin Head","Hours",""
"Sunshine Duration","2016 January","Claremorris","Hours",""
"Sunshine Duration","2016 January","Valentia Observatory","Hours",""
"Sunshine Duration","2016 January","Belmullet","Hours",""
"Sunshine Duration","2016 January","Shannon Airport","Hours","47.6"
"Sunshine Duration","2016 January","Dublin Airport","Hours","66.4"
"Sunshine Duration","2016 January","Mullingar","Hours",""
"Sunshine Duration","2016 January","Cork Airport","Hours","41.5"
"Sunshine Duration","2016 January","Casement","Hours","56.3"
"Sunshine Duration","2016 January","Phoenix Park","Hours",""
"Sunshine Duration","2016 January","Roches Point","Hours",""
"Sunshine Duration","2016 January","Markree","Hours",""
"Sunshine Duration","2016 February","Malin Head","Hours",""
