"Statistic Label","Month","Meteorological Weather Station","UNIT","VALUE"
"Highest Gust","2020 August","Mullingar","Knots","45"
"Highest Gust","2020 August","Cork Airport","Knots","58"
"Highest Gust","2020 August","Casement","Knots","53"
"Highest Gust","2020 August","Phoenix Park","Knots",""
"Highest Gust","2020 August","Roches Point","Knots","77"
"Highest Gust","2020 August","Markree","Knots",""
"Highest Gust","2020 September","Malin Head","Knots","41"
"Highest Gust","2020 September","Claremorris","Knots","35"
"Highest Gust","2020 September","Valentia Observatory","Knots","60"
"Highest Gust","2020 September","Belmullet","Knots","50"
"Highest Gust","2020 September","Shannon Airport","Knots","33"
"Highest Gust","2020 September","Dublin Airport","Knots","34"
"Highest Gust","2020 September","Mullingar","Knots","24"
"Highest Gust","2020 September","Cork Airport","Knots","40"
"Highest Gust","2020 September","Casement","Knots","36"
"Highest Gust","2020 September","Phoenix Park","Knots",""
"Highest Gust","2020 September","Roches Point","Knots","46"
"Highest Gust","2020 September","Markree","Knots",""
"Highest Gust","2020 October","Malin Head","Knots","70"
"Highest Gust","2020 October","Claremorris","Knots","40"
"Highest Gust","2020 October","Valentia Observatory","Knots","47"
"Highest Gust","2020 October","Belmullet","Knots","62"
"Highest Gust","2020 October","Shannon Airport","Knots","48"
"Highest Gust","2020 October","Dublin Airport","Knots","41"
"Highest Gust","2020 October","Mullingar","Knots","37"
"Highest Gust","2020 October","Cork Airport","Knots","50"
"Highest Gust","2020 October","Casement","Knots","50"
"Highest Gust","2020 October","Phoenix Park","Knots",""
"Highest Gust","2020 October","Roches Point","Knots","57"
"Highest Gust","2020 October","Markree","Knots",""
"Highest Gust","2020 November","Malin Head","Knots","49"
"Highest Gust","2020 November","Claremorris","Knots","43"
"Highest Gust","2020 November","Valentia Observatory","Knots","50"
"Highest Gust","2020 November","Belmullet","Knots","58"
"Highest Gust","2020 November","Shannon Airport","Knots","47"
"Highest Gust","2020 November","Dublin Airport","Knots","43"
"Highest Gust","2020 November","Mullingar","Knots","36"
"Highest Gust","2020 November","Cork Airport","Knots","46"
"Highest Gust","2020 November","Casement","Knots","49"
"Highest Gust","2020 November","Phoenix Park","Knots",""
"Highest Gust","2020 November","Roches Point","Knots","50"
"Highest Gust","2020 November","Markree","Knots",""
"Highest Gust","2020 December","Malin Head","Knots","64"
"Highest Gust","2020 December","Claremorris","Knots","49"
"Highest Gust","2020 December","Valentia Observatory","Knots","53"
"Highest Gust","2020 December","Belmullet","Knots","54"
"Highest Gust","2020 December","Shannon Airport","Knots","56"
"Highest Gust","2020 December","Dublin Airport","Knots","38"
"Highest Gust","2020 December","Mullingar","Knots","38"
"Highest Gust","2020 December","Cork Airport","Knots","50"
"Highest Gust","2020 December","Casement","Knots","50"
"Highest Gust","2020 December","Phoenix Park","Knots",""
"Highest Gust","2020 December","Roches Point","Knots","59"
"Highest Gust","2020 December","Markree","Knots",""
"Highest Gust","2021 January","Malin Head","Knots","48"
"Highest Gust","2021 January","Claremorris","Knots","33"
"Highest Gust","2021 January","Valentia Observatory","Knots","48"
"Highest Gust","2021 January","Belmullet","Knots","43"
"Highest Gust","2021 January","Shannon Airport","Knots","33"
"Highest Gust","2021 January","Dublin Airport","Knots","43"
"Highest Gust","2021 January","Mullingar","Knots","31"
"Highest Gust","2021 January","Cork Airport","Knots","38"
"Highest Gust","2021 January","Casement","Knots","45"
"Highest Gust","2021 January","Phoenix Park","Knots",""
"Highest Gust","2021 January","Roches Point","Knots","42"
"Highest Gust","2021 January","Markree","Knots",""
"Highest Gust","2021 February","Malin Head","Knots","59"
"Highest Gust","2021 February","Claremorris","Knots","50"
"Highest Gust","2021 February","Valentia Observatory","Knots","51"
"Highest Gust","2021 February","Belmullet","Knots","68"
"Highest Gust","2021 February","Shannon Airport","Knots","45"
"Highest Gust","2021 February","Dublin Airport","Knots","50"
"Highest Gust","2021 February","Mullingar","Knots","40"
"Highest Gust","2021 February","Cork Airport","Knots","48"
"Highest Gust","2021 February","Casement","Knots","56"
"Highest Gust","2021 February","Phoenix Park","Knots",""
"Highest Gust","2021 February","Roches Point","Knots","55"
"Highest Gust","2021 February","Markree","Knots",""
"Highest Gust","2021 March","Malin Head","Knots","51"
"Highest Gust","2021 March","Claremorris","Knots","45"
"Highest Gust","2021 March","Valentia Observatory","Knots","56"
"Highest Gust","2021 March","Belmullet","Knots","54"
"Highest Gust","2021 March","Shannon Airport","Knots","49"
"Highest Gust","2021 March","Dublin Airport","Knots","46"
"Highest Gust","2021 March","Mullingar","Knots","34"
"Highest Gust","2021 March","Cork Airport","Knots","50"
"Highest Gust","2021 March","Casement","Knots","48"
"Highest Gust","2021 March","Phoenix Park","Knots",""
"Highest Gust","2021 March","Roches Point","Knots","63"
"Highest Gust","2021 March","Markree","Knots",""
"Highest Gust","2021 April","Malin Head","Knots","46"
"Highest Gust","2021 April","Claremorris","Knots","29"
"Highest Gust","2021 April","Valentia Observatory","Knots","36"
"Highest Gust","2021 April","Belmullet","Knots","36"
"Highest Gust","2021 April","Shannon Airport","Knots","30"
"Highest Gust","2021 April","Dublin Airport","Knots","35"
"Highest Gust","2021 April","Mullingar","Knots","27"
"Highest Gust","2021 April","Cork Airport","Knots","30"
"Highest Gust","2021 April","Casement","Knots","31"
"Highest Gust","2021 April","Phoenix Park","Knots",""
"Highest Gust","2021 April","Roches Point","Knots","33"
"Highest Gust","2021 April","Markree","Knots",""
"Highest Gust","2021 May","Malin Head","Knots","57"
"Highest Gust","2021 May","Claremorris","Knots","40"
"Highest Gust","2021 May","Valentia Observatory","Knots","43"
"Highest Gust","2021 May","Belmullet","Knots","52"
"Highest Gust","2021 May","Shannon Airport","Knots","51"
"Highest Gust","2021 May","Dublin Airport","Knots","43"
"Highest Gust","2021 May","Mullingar","Knots","32"
"Highest Gust","2021 May","Cork Airport","Knots","48"
"Highest Gust","2021 May","Casement","Knots","45"
"Highest Gust","2021 May","Phoenix Park","Knots",""
"Highest Gust","2021 May","Roches Point","Knots","59"
"Highest Gust","2021 May","Markree","Knots",""
"Highest Gust","2021 June","Malin Head","Knots","39"
"Highest Gust","2021 June","Claremorris","Knots","32"
"Highest Gust","2021 June","Valentia Observatory","Knots","30"
"Highest Gust","2021 June","Belmullet","Knots","39"
"Highest Gust","2021 June","Shannon Airport","Knots","27"
"Highest Gust","2021 June","Dublin Airport","Knots","29"
"Highest Gust","2021 June","Mullingar","Knots","28"
"Highest Gust","2021 June","Cork Airport","Knots","29"
"Highest Gust","2021 June","Casement","Knots","33"
"Highest Gust","2021 June","Phoenix Park","Knots",""
"Highest Gust","2021 June","Roches Point","Knots","31"
"Highest Gust","2021 June","Markree","Knots",""
"Highest Gust","2021 July","Malin Head","Knots","35"
"Highest Gust","2021 July","Claremorris","Knots","27"
"Highest Gust","2021 July","Valentia Observatory","Knots","31"
"Highest Gust","2021 July","Belmullet","Knots","31"
"Highest Gust","2021 July","Shannon Airport","Knots","31"
"Highest Gust","2021 July","Dublin Airport","Knots","36"
"Highest Gust","2021 July","Mullingar","Knots","22"
"Highest Gust","2021 July","Cork Airport","Knots","33"
"Highest Gust","2021 July","Casement","Knots","33"
"Highest Gust","2021 July","Phoenix Park","Knots",""
"Highest Gust","2021 July","Roches Point","Knots","36"
"Highest Gust","2021 July","Markree","Knots",""
"Highest Gust","2021 August","Malin Head","Knots","39"
"Highest Gust","2021 August","Claremorris","Knots","31"
"Highest Gust","2021 August","Valentia Observatory","Knots","36"
"Highest Gust","2021 August","Belmullet","Knots","51"
"Highest Gust","2021 August","Shannon Airport","Knots","32"
"Highest Gust","2021 August","Dublin Airport","Knots","32"
"Highest Gust","2021 August","Mullingar","Knots","30"
"Highest Gust","2021 August","Cork Airport","Knots","34"
"Highest Gust","2021 August","Casement","Knots","38"
"Highest Gust","2021 August","Phoenix Park","Knots",""
"Highest Gust","2021 August","Roches Point","Knots","36"
"Highest Gust","2021 August","Markree","Knots",""
"Highest Gust","2021 September","Malin Head","Knots","44"
"Highest Gust","2021 September","Claremorris","Knots","28"
"Highest Gust","2021 September","Valentia Observatory","Knots","33"
"Highest Gust","2021 September","Belmullet","Knots","47"
"Highest Gust","2021 September","Shannon Airport","Knots","34"
"Highest Gust","2021 September","Dublin Airport","Knots","36"
"Highest Gust","2021 September","Mullingar","Knots","25"
"Highest Gust","2021 September","Cork Airport","Knots","33"
"Highest Gust","2021 September","Casement","Knots","38"
"Highest Gust","2021 September","Phoenix Park","Knots",""
"Highest Gust","2021 September","Roches Point","Knots","39"
"Highest Gust","2021 September","Markree","Knots",""
"Highest Gust","2021 October","Malin Head","Knots","52"
"Highest Gust","2021 October","Claremorris","Knots","37"
"Highest Gust","2021 October","Valentia Observatory","Knots","50"
"Highest Gust","2021 October","Belmullet","Knots","48"
"Highest Gust","2021 October","Shannon Airport","Knots","39"
"Highest Gust","2021 October","Dublin Airport","Knots","35"
"Highest Gust","2021 October","Mullingar","Knots","32"
"Highest Gust","2021 October","Cork Airport","Knots","47"
"Highest Gust","2021 October","Casement","Knots","43"
"Highest Gust","2021 October","Phoenix Park","Knots",""
"Highest Gust","2021 October","Roches Point","Knots","48"
"Highest Gust","2021 October","Markree","Knots",""
"Highest Gust","2021 November","Malin Head","Knots","70"
"Highest Gust","2021 November","Claremorris","Knots","44"
"Highest Gust","2021 November","Valentia Observatory","Knots","46"
"Highest Gust","2021 November","Belmullet","Knots","50"
"Highest Gust","2021 November","Shannon Airport","Knots","43"
"Highest Gust","2021 November","Dublin Airport","Knots","39"
"Highest Gust","2021 November","Mullingar","Knots","30"
"Highest Gust","2021 November","Cork Airport","Knots","45"
"Highest Gust","2021 November","Casement","Knots","42"
"Highest Gust","2021 November","Phoenix Park","Knots",""
"Highest Gust","2021 November","Roches Point","Knots","46"
"Highest Gust","2021 November","Markree","Knots",""
"Highest Gust","2021 December","Malin Head","Knots","64"
"Highest Gust","2021 December","Claremorris","Knots","52"
"Highest Gust","2021 December","Valentia Observatory","Knots","70"
"Highest Gust","2021 December","Belmullet","Knots","59"
"Highest Gust","2021 December","Shannon Airport","Knots","61"
"Highest Gust","2021 December","Dublin Airport","Knots","50"
"Highest Gust","2021 December","Mullingar","Knots","49"
"Highest Gust","2021 December","Cork Airport","Knots","64"
"Highest Gust","2021 December","Casement","Knots","55"
"Highest Gust","2021 December","Phoenix Park","Knots",""
"Highest Gust","2021 December","Roches Point","Knots","65"
"Highest Gust","2021 December","Markree","Knots",""
"Highest Gust","2022 January","Malin Head","Knots","58"
"Highest Gust","2022 January","Claremorris","Knots","45"
"Highest Gust","2022 January","Valentia Observatory","Knots","50"
"Highest Gust","2022 January","Belmullet","Knots","65"
"Highest Gust","2022 January","Shannon Airport","Knots","49"
"Highest Gust","2022 January","Dublin Airport","Knots","40"
"Highest Gust","2022 January","Mullingar","Knots","34"
"Highest Gust","2022 January","Cork Airport","Knots","50"
"Highest Gust","2022 January","Casement","Knots","47"
"Highest Gust","2022 January","Phoenix Park","Knots",""
"Highest Gust","2022 January","Roches Point","Knots","50"
"Highest Gust","2022 January","Markree","Knots",""
"Highest Gust","2022 February","Malin Head","Knots","72"
"Highest Gust","2022 February","Claremorris","Knots","52"
"Highest Gust","2022 February","Valentia Observatory","Knots","58"
"Highest Gust","2022 February","Belmullet","Knots","60"
"Highest Gust","2022 February","Shannon Airport","Knots","63"
"Highest Gust","2022 February","Dublin Airport","Knots","54"
"Highest Gust","2022 February","Mullingar","Knots","49"
"Highest Gust","2022 February","Cork Airport","Knots","66"
"Highest Gust","2022 February","Casement","Knots","55"
"Highest Gust","2022 February","Phoenix Park","Knots",""
"Highest Gust","2022 February","Roches Point","Knots","74"
"Highest Gust","2022 February","Markree","Knots",""
"Highest Gust","2022 March","Malin Head","Knots","54"
"Highest Gust","2022 March","Claremorris","Knots","42"
"Highest Gust","2022 March","Valentia Observatory","Knots","48"
"Highest Gust","2022 March","Belmullet","Knots","53"
"Highest Gust","2022 March","Shannon Airport","Knots","41"
"Highest Gust","2022 March","Dublin Airport","Knots","44"
"Highest Gust","2022 March","Mullingar","Knots","39"
"Highest Gust","2022 March","Cork Airport","Knots","51"
"Highest Gust","2022 March","Casement","Knots","46"
"Highest Gust","2022 March","Phoenix Park","Knots",""
"Highest Gust","2022 March","Roches Point","Knots","53"
"Highest Gust","2022 March","Markree","Knots",""
"Highest Gust","2022 April","Malin Head","Knots","50"
"Highest Gust","2022 April","Claremorris","Knots","45"
"Highest Gust","2022 April","Valentia Observatory","Knots","42"
"Highest Gust","2022 April","Belmullet","Knots","54"
"Highest Gust","2022 April","Shannon Airport","Knots","52"
"Highest Gust","2022 April","Dublin Airport","Knots","43"
"Highest Gust","2022 April","Mullingar","Knots","38"
"Highest Gust","2022 April","Cork Airport","Knots","39"
"Highest Gust","2022 April","Casement","Knots","47"
"Highest Gust","2022 April","Phoenix Park","Knots",""
"Highest Gust","2022 April","Roches Point","Knots","48"
"Highest Gust","2022 April","Markree","Knots",""
"Highest Gust","2022 May","Malin Head","Knots","41"
"Highest Gust","2022 May","Claremorris","Knots","35"
"Highest Gust","2022 May","Valentia Observatory","Knots","39"
"Highest Gust","2022 May","Belmullet","Knots","47"
"Highest Gust","2022 May","Shannon Airport","Knots","39"
"Highest Gust","2022 May","Dublin Airport","Knots","33"
"Highest Gust","2022 May","Mullingar","Knots","31"
"Highest Gust","2022 May","Cork Airport","Knots","38"
"Highest Gust","2022 May","Casement","Knots","40"
"Highest Gust","2022 May","Phoenix Park","Knots",""
"Highest Gust","2022 May","Roches Point","Knots","38"
"Highest Gust","2022 May","Markree","Knots",""
"Highest Gust","2022 June","Malin Head","Knots","43"
"Highest Gust","2022 June","Claremorris","Knots","40"
"Highest Gust","2022 June","Valentia Observatory","Knots","34"
"Highest Gust","2022 June","Belmullet","Knots","45"
"Highest Gust","2022 June","Shannon Airport","Knots","37"
"Highest Gust","2022 June","Dublin Airport","Knots","33"
"Highest Gust","2022 June","Mullingar","Knots","30"
"Highest Gust","2022 June","Cork Airport","Knots","41"
"Highest Gust","2022 June","Casement","Knots","37"
"Highest Gust","2022 June","Phoenix Park","Knots",""
"Highest Gust","2022 June","Roches Point","Knots","41"
"Highest Gust","2022 June","Markree","Knots",""
