"Statistic Label","Month","Meteorological Weather Station","UNIT","VALUE"
"Maximum Air Temperature","1999 August","Malin Head","Degrees C","23.6"
"Maximum Air Temperature","1999 August","Claremorris","Degrees C",""
"Maximum Air Temperature","1999 August","Valentia Observatory","Degrees C","21.3"
"Maximum Air Temperature","1999 August","Belmullet","Degrees C","22.5"
"Maximum Air Temperature","1999 August","Shannon Airport","Degrees C","24.1"
"Maximum Air Temperature","1999 August","Dublin Airport","Degrees C","21.7"
"Maximum Air Temperature","1999 August","Mullingar","Degrees C","23.1"
"Maximum Air Temperature","1999 August","Cork Airport","Degrees C","20.5"
"Maximum Air Temperature","1999 August","Casement","Degrees C","24"
"Maximum Air Temperature","1999 August","Phoenix Park","Degrees C",""
"Maximum Air Temperature","1999 August","Roches Point","Degrees C",""
"Maximum Air Temperature","1999 August","Markree","Degrees C",""
"Maximum Air Temperature","1999 September","Malin Head","Degrees C","22.3"
"Maximum Air Temperature","1999 September","Claremorris","Degrees C",""
"Maximum Air Temperature","1999 September","Valentia Observatory","Degrees C","20.5"
"Maximum Air Temperature","1999 September","Belmullet","Degrees C","19.9"
"Maximum Air Temperature","1999 September","Shannon Airport","Degrees C","24.2"
"Maximum Air Temperature","1999 September","Dublin Airport","Degrees C","22.9"
"Maximum Air Temperature","1999 September","Mullingar","Degrees C","24.3"
"Maximum Air Temperature","1999 September","Cork Airport","Degrees C","22.5"
"Maximum Air Temperature","1999 September","Casement","Degrees C","25.4"
"Maximum Air Temperature","1999 September","Phoenix Park","Degrees C",""
"Maximum Air Temperature","1999 September","Roches Point","Degrees C",""
"Maximum Air Temperature","1999 September","Markree","Degrees C",""
"Maximum Air Temperature","1999 October","Malin Head","Degrees C","16.4"
"Maximum Air Temperature","1999 October","Claremorris","Degrees C",""
"Maximum Air Temperature","1999 October","Valentia Observatory","Degrees C","17.7"
"Maximum Air Temperature","1999 October","Belmullet","Degrees C","18.8"
"Maximum Air Temperature","1999 October","Shannon Airport","Degrees C","16.9"
"Maximum Air Temperature","1999 October","Dublin Airport","Degrees C","17.2"
"Maximum Air Temperature","1999 October","Mullingar","Degrees C","16.9"
"Maximum Air Temperature","1999 October","Cork Airport","Degrees C","19.6"
"Maximum Air Temperature","1999 October","Casement","Degrees C","17"
"Maximum Air Temperature","1999 October","Phoenix Park","Degrees C",""
"Maximum Air Temperature","1999 October","Roches Point","Degrees C",""
"Maximum Air Temperature","1999 October","Markree","Degrees C",""
"Maximum Air Temperature","1999 November","Malin Head","Degrees C","13.4"
"Maximum Air Temperature","1999 November","Claremorris","Degrees C","14.2"
"Maximum Air Temperature","1999 November","Valentia Observatory","Degrees C","15.4"
"Maximum Air Temperature","1999 November","Belmullet","Degrees C","15"
"Maximum Air Temperature","1999 November","Shannon Airport","Degrees C","14.3"
"Maximum Air Temperature","1999 November","Dublin Airport","Degrees C","13.8"
"Maximum Air Temperature","1999 November","Mullingar","Degrees C","13.2"
"Maximum Air Temperature","1999 November","Cork Airport","Degrees C","13.8"
"Maximum Air Temperature","1999 November","Casement","Degrees C","13.3"
"Maximum Air Temperature","1999 November","Phoenix Park","Degrees C",""
"Maximum Air Temperature","1999 November","Roches Point","Degrees C",""
"Maximum Air Temperature","1999 November","Markree","Degrees C",""
"Maximum Air Temperature","1999 December","Malin Head","Degrees C","11.6"
"Maximum Air Temperature","1999 December","Claremorris","Degrees C","11.7"
"Maximum Air Temperature","1999 December","Valentia Observatory","Degrees C","12.5"
"Maximum Air Temperature","1999 December","Belmullet","Degrees C","12"
"Maximum Air Temperature","1999 December","Shannon Airport","Degrees C","12.3"
"Maximum Air Temperature","1999 December","Dublin Airport","Degrees C","11.5"
"Maximum Air Temperature","1999 December","Mullingar","Degrees C","11.6"
"Maximum Air Temperature","1999 December","Cork Airport","Degrees C","12.1"
"Maximum Air Temperature","1999 December","Casement","Degrees C","11.8"
"Maximum Air Temperature","1999 December","Phoenix Park","Degrees C",""
"Maximum Air Temperature","1999 December","Roches Point","Degrees C",""
"Maximum Air Temperature","1999 December","Markree","Degrees C",""
"Maximum Air Temperature","2000 January","Malin Head","Degrees C","11"
"Maximum Air Temperature","2000 January","Claremorris","Degrees C",""
"Maximum Air Temperature","2000 January","Valentia Observatory","Degrees C","12"
"Maximum Air Temperature","2000 January","Belmullet","Degrees C","11.6"
"Maximum Air Temperature","2000 January","Shannon Airport","Degrees C","11.8"
"Maximum Air Temperature","2000 January","Dublin Airport","Degrees C","12"
"Maximum Air Temperature","2000 January","Mullingar","Degrees C","11"
"Maximum Air Temperature","2000 January","Cork Airport","Degrees C","12.5"
"Maximum Air Temperature","2000 January","Casement","Degrees C","12"
"Maximum Air Temperature","2000 January","Phoenix Park","Degrees C",""
"Maximum Air Temperature","2000 January","Roches Point","Degrees C",""
"Maximum Air Temperature","2000 January","Markree","Degrees C",""
"Maximum Air Temperature","2000 February","Malin Head","Degrees C","12"
"Maximum Air Temperature","2000 February","Claremorris","Degrees C",""
"Maximum Air Temperature","2000 February","Valentia Observatory","Degrees C","13"
"Maximum Air Temperature","2000 February","Belmullet","Degrees C","12.8"
"Maximum Air Temperature","2000 February","Shannon Airport","Degrees C","14.7"
"Maximum Air Temperature","2000 February","Dublin Airport","Degrees C","13.8"
"Maximum Air Temperature","2000 February","Mullingar","Degrees C","14.4"
"Maximum Air Temperature","2000 February","Cork Airport","Degrees C","12.7"
"Maximum Air Temperature","2000 February","Casement","Degrees C","13.5"
"Maximum Air Temperature","2000 February","Phoenix Park","Degrees C",""
"Maximum Air Temperature","2000 February","Roches Point","Degrees C",""
"Maximum Air Temperature","2000 February","Markree","Degrees C",""
"Maximum Air Temperature","2000 March","Malin Head","Degrees C","12.1"
"Maximum Air Temperature","2000 March","Claremorris","Degrees C","14.9"
"Maximum Air Temperature","2000 March","Valentia Observatory","Degrees C","14.7"
"Maximum Air Temperature","2000 March","Belmullet","Degrees C","13.1"
"Maximum Air Temperature","2000 March","Shannon Airport","Degrees C","14.6"
"Maximum Air Temperature","2000 March","Dublin Airport","Degrees C","14.9"
"Maximum Air Temperature","2000 March","Mullingar","Degrees C","13.5"
"Maximum Air Temperature","2000 March","Cork Airport","Degrees C","15.7"
"Maximum Air Temperature","2000 March","Casement","Degrees C","14.7"
"Maximum Air Temperature","2000 March","Phoenix Park","Degrees C",""
"Maximum Air Temperature","2000 March","Roches Point","Degrees C",""
"Maximum Air Temperature","2000 March","Markree","Degrees C",""
"Maximum Air Temperature","2000 April","Malin Head","Degrees C","15.8"
"Maximum Air Temperature","2000 April","Claremorris","Degrees C",""
"Maximum Air Temperature","2000 April","Valentia Observatory","Degrees C","17.1"
"Maximum Air Temperature","2000 April","Belmullet","Degrees C","17.5"
"Maximum Air Temperature","2000 April","Shannon Airport","Degrees C","18.7"
"Maximum Air Temperature","2000 April","Dublin Airport","Degrees C","14.4"
"Maximum Air Temperature","2000 April","Mullingar","Degrees C","16.6"
"Maximum Air Temperature","2000 April","Cork Airport","Degrees C","14.4"
"Maximum Air Temperature","2000 April","Casement","Degrees C","16.1"
"Maximum Air Temperature","2000 April","Phoenix Park","Degrees C",""
"Maximum Air Temperature","2000 April","Roches Point","Degrees C",""
"Maximum Air Temperature","2000 April","Markree","Degrees C",""
"Maximum Air Temperature","2000 May","Malin Head","Degrees C","20.5"
"Maximum Air Temperature","2000 May","Claremorris","Degrees C",""
"Maximum Air Temperature","2000 May","Valentia Observatory","Degrees C","22.9"
"Maximum Air Temperature","2000 May","Belmullet","Degrees C","22.7"
"Maximum Air Temperature","2000 May","Shannon Airport","Degrees C","24.7"
"Maximum Air Temperature","2000 May","Dublin Airport","Degrees C","20.1"
"Maximum Air Temperature","2000 May","Mullingar","Degrees C","22.6"
"Maximum Air Temperature","2000 May","Cork Airport","Degrees C","22.1"
"Maximum Air Temperature","2000 May","Casement","Degrees C","20.8"
"Maximum Air Temperature","2000 May","Phoenix Park","Degrees C",""
"Maximum Air Temperature","2000 May","Roches Point","Degrees C",""
"Maximum Air Temperature","2000 May","Markree","Degrees C",""
"Maximum Air Temperature","2000 June","Malin Head","Degrees C","21.1"
"Maximum Air Temperature","2000 June","Claremorris","Degrees C","25.3"
"Maximum Air Temperature","2000 June","Valentia Observatory","Degrees C","25.5"
"Maximum Air Temperature","2000 June","Belmullet","Degrees C","24.2"
"Maximum Air Temperature","2000 June","Shannon Airport","Degrees C","27.5"
"Maximum Air Temperature","2000 June","Dublin Airport","Degrees C","25.7"
"Maximum Air Temperature","2000 June","Mullingar","Degrees C","26.3"
"Maximum Air Temperature","2000 June","Cork Airport","Degrees C","21.6"
"Maximum Air Temperature","2000 June","Casement","Degrees C","27.6"
"Maximum Air Temperature","2000 June","Phoenix Park","Degrees C",""
"Maximum Air Temperature","2000 June","Roches Point","Degrees C",""
"Maximum Air Temperature","2000 June","Markree","Degrees C",""
"Maximum Air Temperature","2000 July","Malin Head","Degrees C","23.9"
"Maximum Air Temperature","2000 July","Claremorris","Degrees C","25.2"
"Maximum Air Temperature","2000 July","Valentia Observatory","Degrees C","26.1"
"Maximum Air Temperature","2000 July","Belmullet","Degrees C","26.3"
"Maximum Air Temperature","2000 July","Shannon Airport","Degrees C","27.6"
"Maximum Air Temperature","2000 July","Dublin Airport","Degrees C","22.8"
"Maximum Air Temperature","2000 July","Mullingar","Degrees C","22.8"
"Maximum Air Temperature","2000 July","Cork Airport","Degrees C","24.2"
"Maximum Air Temperature","2000 July","Casement","Degrees C","22.1"
"Maximum Air Temperature","2000 July","Phoenix Park","Degrees C",""
"Maximum Air Temperature","2000 July","Roches Point","Degrees C",""
"Maximum Air Temperature","2000 July","Markree","Degrees C",""
"Maximum Air Temperature","2000 August","Malin Head","Degrees C","21.4"
"Maximum Air Temperature","2000 August","Claremorris","Degrees C","23.9"
"Maximum Air Temperature","2000 August","Valentia Observatory","Degrees C","23.7"
"Maximum Air Temperature","2000 August","Belmullet","Degrees C","22.7"
"Maximum Air Temperature","2000 August","Shannon Airport","Degrees C","24.9"
"Maximum Air Temperature","2000 August","Dublin Airport","Degrees C","22.5"
"Maximum Air Temperature","2000 August","Mullingar","Degrees C","23.5"
"Maximum Air Temperature","2000 August","Cork Airport","Degrees C","23.3"
"Maximum Air Temperature","2000 August","Casement","Degrees C","22.6"
"Maximum Air Temperature","2000 August","Phoenix Park","Degrees C",""
"Maximum Air Temperature","2000 August","Roches Point","Degrees C",""
"Maximum Air Temperature","2000 August","Markree","Degrees C",""
"Maximum Air Temperature","2000 September","Malin Head","Degrees C","19.1"
"Maximum Air Temperature","2000 September","Claremorris","Degrees C","20.4"
"Maximum Air Temperature","2000 September","Valentia Observatory","Degrees C","20.3"
"Maximum Air Temperature","2000 September","Belmullet","Degrees C","20"
"Maximum Air Temperature","2000 September","Shannon Airport","Degrees C","24"
"Maximum Air Temperature","2000 September","Dublin Airport","Degrees C","21.5"
"Maximum Air Temperature","2000 September","Mullingar","Degrees C","21.2"
"Maximum Air Temperature","2000 September","Cork Airport","Degrees C","21.1"
"Maximum Air Temperature","2000 September","Casement","Degrees C","21.8"
"Maximum Air Temperature","2000 September","Phoenix Park","Degrees C",""
"Maximum Air Temperature","2000 September","Roches Point","Degrees C",""
"Maximum Air Temperature","2000 September","Markree","Degrees C",""
"Maximum Air Temperature","2000 October","Malin Head","Degrees C","17.3"
"Maximum Air Temperature","2000 October","Claremorris","Degrees C","17.7"
"Maximum Air Temperature","2000 October","Valentia Observatory","Degrees C","16.2"
"Maximum Air Temperature","2000 October","Belmullet","Degrees C","16"
"Maximum Air Temperature","2000 October","Shannon Airport","Degrees C","18"
"Maximum Air Temperature","2000 October","Dublin Airport","Degrees C","18.1"
"Maximum Air Temperature","2000 October","Mullingar","Degrees C","17.2"
"Maximum Air Temperature","2000 October","Cork Airport","Degrees C","16.5"
"Maximum Air Temperature","2000 October","Casement","Degrees C","18.3"
"Maximum Air Temperature","2000 October","Phoenix Park","Degrees C",""
"Maximum Air Temperature","2000 October","Roches Point","Degrees C",""
"Maximum Air Temperature","2000 October","Markree","Degrees C",""
"Maximum Air Temperature","2000 November","Malin Head","Degrees C","13.7"
"Maximum Air Temperature","2000 November","Claremorris","Degrees C","12.9"
"Maximum Air Temperature","2000 November","Valentia Observatory","Degrees C","14.3"
"Maximum Air Temperature","2000 November","Belmullet","Degrees C","12.4"
"Maximum Air Temperature","2000 November","Shannon Airport","Degrees C","13.6"
"Maximum Air Temperature","2000 November","Dublin Airport","Degrees C","14.1"
"Maximum Air Temperature","2000 November","Mullingar","Degrees C","13.2"
"Maximum Air Temperature","2000 November","Cork Airport","Degrees C","12.1"
"Maximum Air Temperature","2000 November","Casement","Degrees C","14.8"
"Maximum Air Temperature","2000 November","Phoenix Park","Degrees C",""
"Maximum Air Temperature","2000 November","Roches Point","Degrees C",""
"Maximum Air Temperature","2000 November","Markree","Degrees C",""
"Maximum Air Temperature","2000 December","Malin Head","Degrees C","12.6"
"Maximum Air Temperature","2000 December","Claremorris","Degrees C","11.3"
"Maximum Air Temperature","2000 December","Valentia Observatory","Degrees C","13.1"
"Maximum Air Temperature","2000 December","Belmullet","Degrees C","11.7"
"Maximum Air Temperature","2000 December","Shannon Airport","Degrees C","13.2"
"Maximum Air Temperature","2000 December","Dublin Airport","Degrees C","13.3"
"Maximum Air Temperature","2000 December","Mullingar","Degrees C","12.4"
"Maximum Air Temperature","2000 December","Cork Airport","Degrees C","11.7"
"Maximum Air Temperature","2000 December","Casement","Degrees C","13.3"
"Maximum Air Temperature","2000 December","Phoenix Park","Degrees C",""
"Maximum Air Temperature","2000 December","Roches Point","Degrees C",""
"Maximum Air Temperature","2000 December","Markree","Degrees C",""
